time,amount,merchant_risk,device_score,distance_from_home_km,is_fraud
73788,123.23,10,75,59.23,0
119729,12.82,5,22,23.34,0
27586,95.7,2,36,60.49,0
53053,21.47,2,23,16.53,0
86346,191.18,7,63,64.76,0
67087,22.99,7,26,44.6,0
143697,14.29,6,60,2.75,0
34397,65.84,1,95,7.44,0
58671,21.42,3,93,5.57,0
116214,14.28,9,5,16.98,1
66897,20.54,10,54,32.47,0
157221,31.67,1,38,28.49,0
136355,126.75,2,62,25.95,0
138682,4.79,8,25,9.41,0
14924,33.89,7,98,3.01,0
113143,61.86,9,12,4.73,1
110253,40.18,10,22,27.07,0
100297,122.72,4,9,3.19,1
869,30.74,4,84,5.04,0
97088,27.53,7,29,11.05,0
1014,59.88,1,44,1.5,0
10103,36.57,10,93,4.78,0
110317,22.41,9,27,3.24,0
164530,55.49,2,55,60.45,0
82409,17.24,1,81,4.25,0
23248,17.97,7,5,39.58,1
160133,19.53,6,52,2.44,0
155242,128.13,3,13,40.75,1
8024,1.32,1,42,18.3,0
85947,49.19,5,15,37.9,0
150368,34.27,10,79,40.4,0
91829,6.17,4,18,18.15,0
92708,45.14,5,50,49.95,0
86664,53.29,1,2,17.61,1
149329,59.72,1,87,24.94,0
143927,2.34,5,13,10.76,1
85178,129.85,6,68,49.08,0
101121,15.84,5,47,34.76,0
20025,65.8,2,89,3.65,0
135530,69.48,9,75,17.18,0
63610,13.78,5,50,45.43,0
70843,64.1,5,12,31.51,1
107237,22.52,10,13,65.7,1
130299,4.17,9,9,5.26,1
169578,106.46,3,59,9.16,0
5668,15.26,5,45,14.15,0
73233,14.09,5,70,5.3,0
155489,22.13,2,43,10.02,0
81982,43.48,4,74,15.42,0
106133,31.27,2,23,4.25,0
10751,57.29,5,79,5.93,0
46218,8.68,10,45,2.67,0
126649,15.76,2,23,24.99,0
7352,29.49,10,34,8.97,0
88835,220.94,9,16,4.98,1
97493,29.55,10,63,14.16,0
28927,98.02,6,51,1.41,0
172166,34.42,8,32,51.38,0
101948,20.42,9,38,6.98,0
29493,25.87,8,56,43.51,0
31707,27.98,5,69,13.77,0
138368,60.56,5,17,37.96,0
156470,130.92,6,86,5.68,0
35842,47.45,1,39,3.85,0
13261,108.54,8,41,37.86,0
76709,12.62,2,48,4.79,0
95985,21.88,6,82,27.42,0
106616,16.05,9,28,8.45,0
67173,45.35,3,77,27.58,0
31781,23.13,2,50,47.64,0
13652,68.7,10,1,79.95,1
5103,13.05,5,50,8.92,0
25500,34.57,9,19,9.16,0
100336,65.82,6,98,79.68,0
166601,4.2,8,59,39.54,0
113499,276.34,8,68,0.92,1
149524,24.95,7,67,17.04,0
49393,4.37,5,41,4.0,0
162246,38.79,2,10,102.36,1
166508,34.24,10,28,2.99,0
47406,30.51,10,34,16.39,0
63059,89.23,5,39,21.88,0
147026,69.93,7,83,55.31,0
82722,44.61,7,56,37.58,0
12356,51.94,2,52,5.64,0
128128,29.83,7,100,17.0,0
2187,195.49,6,3,61.4,1
77243,7.54,7,23,26.61,0
35098,38.08,8,17,23.32,0
152297,35.34,4,71,28.12,0
134678,74.69,1,26,7.79,0
57620,14.24,8,18,26.13,0
163900,5.79,8,46,5.3,0
126270,38.74,3,70,11.18,0
157561,43.87,3,31,44.13,0
14387,146.88,5,93,0.38,0
69463,9.3,3,9,10.7,1
133663,105.08,5,35,6.21,0
91683,353.33,8,81,4.43,1
62061,22.7,1,60,36.47,0
81257,9.11,2,76,23.85,0
61753,22.04,2,63,2.39,0
84774,33.58,4,100,13.64,0
142159,58.19,9,52,12.58,0
161888,18.33,2,48,3.08,0
23408,156.84,9,61,32.17,0
124116,10.86,7,24,9.14,0
131208,5.82,10,74,28.7,0
17413,100.15,8,58,4.27,0
113650,3.41,1,64,7.57,0
59500,27.0,5,30,2.0,0
84514,748.21,9,29,3.1,1
56358,32.72,4,10,42.94,1
66197,10.8,2,39,2.31,0
163926,31.27,6,55,2.01,0
76240,31.48,2,28,56.39,0
16322,38.89,3,18,20.76,0
113053,64.22,8,41,2.13,0
6968,11.72,3,81,71.31,0
27518,179.03,2,75,3.18,0
51925,42.31,6,65,29.08,0
111900,68.5,3,81,0.71,0
93422,17.67,1,100,19.59,0
1700,119.87,3,100,15.82,0
93782,25.61,6,46,4.66,0
23199,43.71,3,60,20.61,0
163187,13.03,9,9,19.2,1
5520,12.22,7,45,32.02,0
109814,65.9,5,60,41.73,0
167527,21.25,2,28,14.27,0
123364,14.1,9,97,13.48,0
172677,17.41,5,3,19.44,1
14955,66.62,7,51,26.13,0
144989,17.65,9,8,8.81,1
64925,29.44,4,70,14.05,0
107216,33.62,9,59,17.59,0
70269,4.87,1,61,89.1,0
162026,7.61,6,58,17.72,0
41458,46.35,2,70,5.08,0
89037,15.85,8,93,17.73,0
152185,95.27,5,12,34.24,1
99977,87.08,3,9,38.95,1
43939,67.98,2,49,32.21,0
29345,204.34,8,83,43.82,1
110107,30.48,7,17,8.15,0
121866,63.36,9,54,14.17,0
69166,18.46,8,44,30.25,0
97406,384.66,4,32,6.14,0
49298,240.72,2,35,9.29,0
44942,33.51,2,78,35.58,0
3453,48.74,2,49,29.4,0
102811,128.93,6,54,70.95,0
54935,28.58,7,16,110.3,0
122439,17.17,6,85,5.51,0
8328,79.36,2,12,46.14,1
15534,35.82,4,88,1.99,0
85280,39.77,3,98,24.74,0
36320,14.38,4,8,4.97,1
49170,5.94,5,21,7.14,0
100546,41.94,7,48,58.49,0
80201,81.86,9,8,6.11,1
8640,26.42,2,28,22.37,0
161121,139.27,8,80,3.92,0
136690,16.38,3,10,1.96,1
132992,11.53,9,52,8.29,0
43937,30.96,10,15,19.57,0
143279,30.49,4,4,5.7,1
164044,71.52,3,90,7.14,0
141871,15.26,10,79,24.67,0
159988,130.07,6,100,2.17,0
70463,236.73,10,96,11.84,1
93500,31.84,9,62,56.85,0
37158,115.55,7,4,10.12,1
84607,11.51,4,41,11.39,0
119639,97.05,3,73,26.8,0
71696,94.38,10,99,30.19,0
61510,78.53,4,55,29.36,0
120076,32.6,3,28,123.0,0
58692,1.73,3,47,1.48,0
130841,17.43,9,9,80.63,1
15810,17.71,4,2,59.99,1
136198,12.45,9,67,38.23,0
161081,37.42,10,48,12.11,0
111718,21.78,5,69,40.94,0
90932,14.52,7,74,4.99,0
192,11.49,5,28,31.37,0
36413,16.19,1,79,4.1,0
143888,101.65,2,14,33.79,1
39082,17.1,5,46,19.07,0
65048,19.79,6,87,2.06,0
123130,20.97,7,13,45.14,1
50940,46.48,2,16,17.25,0
163202,52.26,10,94,21.36,0
40142,1.58,9,40,6.67,0
36468,91.99,6,72,41.06,0
161770,139.26,2,81,15.76,0
141727,11.59,2,30,10.93,0
161147,12.52,3,81,15.28,0
140431,21.11,1,99,24.3,0
129048,15.55,9,65,23.75,0
42056,41.43,10,58,8.85,0
51831,4.73,4,88,9.73,0
59191,10.83,5,48,16.52,0
121948,154.35,7,49,51.65,0
164344,13.09,1,89,27.36,0
108117,114.83,3,2,9.9,1
14671,47.24,3,89,8.22,0
27048,5.42,2,14,14.83,1
25963,62.51,8,97,40.8,0
43954,29.44,5,17,0.17,0
95430,21.0,1,31,24.79,0
717,42.31,2,10,6.98,1
11676,53.23,1,70,4.67,0
135506,67.19,6,89,0.24,0
118696,107.58,9,37,45.38,0
130830,49.81,7,64,48.66,0
4994,8.37,5,30,1.27,0
4234,20.62,3,34,14.76,0
69300,628.32,8,18,3.31,1
43949,68.34,10,88,28.43,0
37405,354.0,4,63,21.9,0
34872,133.68,9,49,7.05,0
42215,42.17,5,56,2.49,0
23185,44.76,6,91,35.58,0
41153,31.93,5,58,22.43,0
77535,5.83,10,27,0.14,0
133653,33.72,7,55,19.77,0
51717,111.13,7,85,33.25,0
2763,18.18,1,19,17.87,0
92910,50.0,2,23,11.06,0
55480,77.6,7,47,17.54,0
169831,13.33,8,79,19.34,0
118094,21.09,4,66,20.43,0
156379,11.97,6,99,68.25,0
11064,14.55,10,51,3.94,0
76848,9.14,3,84,19.52,0
37548,13.46,7,28,4.16,0
168017,136.93,3,57,4.71,0
6476,13.26,7,58,22.13,0
90101,37.58,8,15,49.53,0
2382,20.03,3,16,3.46,0
164474,107.65,2,97,65.65,0
158018,122.87,6,47,7.69,0
79698,78.58,4,63,9.93,0
153407,44.98,8,12,3.34,1
45095,26.28,2,43,19.13,0
129974,10.06,4,84,18.15,0
27197,231.26,2,29,11.68,0
127619,15.49,2,49,12.93,0
22010,64.31,2,3,19.51,1
155195,95.54,1,69,17.52,0
87923,19.01,4,60,9.38,0
133962,93.5,2,66,43.1,0
130526,71.11,9,87,22.03,0
109162,186.41,9,90,4.6,0
120927,20.71,7,26,7.71,0
8026,9.15,6,71,31.01,0
64925,19.98,3,74,2.21,0
68842,40.81,7,69,27.74,0
33665,35.1,1,47,8.89,0
9277,22.34,9,76,16.05,0
48008,4.91,4,96,6.59,0
14683,53.01,6,42,86.04,0
131742,238.02,6,31,47.26,0
148961,52.68,3,22,52.75,0
78542,60.89,4,17,4.09,0
54319,58.7,10,84,36.86,0
92067,49.26,3,20,15.33,0
152711,84.07,6,8,24.61,1
147705,49.17,1,98,4.91,0
165732,24.22,8,49,24.89,0
68975,14.94,8,87,49.13,0
163244,25.82,9,38,6.23,0
101158,45.34,6,53,5.31,0
11577,24.14,1,28,2.21,0
77299,45.35,3,77,6.21,0
20176,51.37,1,29,15.35,0
63972,76.19,5,72,35.76,0
120018,119.44,3,11,6.54,1
172075,35.8,2,47,19.41,0
19996,8.96,3,45,13.06,0
100922,23.45,9,18,6.81,0
86598,34.61,8,50,14.28,0
35931,5.28,3,89,3.68,0
124168,132.78,2,49,20.41,0
166782,38.18,5,22,2.46,0
123099,48.49,1,45,26.26,0
34693,129.74,4,61,3.91,0
166812,17.63,8,99,125.95,0
108944,58.79,1,93,34.71,0
17374,29.67,5,21,8.43,0
81471,27.55,4,71,11.11,0
45913,15.3,6,61,6.0,0
123683,175.14,7,76,29.14,0
44516,22.75,9,36,9.58,0
87796,66.65,1,24,28.15,0
26069,5.08,10,32,0.37,0
118333,107.77,4,91,2.91,0
84811,94.84,6,96,9.08,0
118028,36.5,10,59,2.31,0
39178,26.39,7,96,18.38,0
32821,49.4,7,96,1.04,0
16999,326.62,8,90,39.29,1
38712,5.68,10,75,28.65,0
171244,72.39,8,82,4.87,0
33722,13.31,8,5,13.22,1
10625,32.46,8,16,12.02,0
6859,25.85,8,11,25.81,1
172681,21.58,6,35,10.27,0
110986,32.77,9,75,0.67,0
21839,10.65,3,42,6.4,0
27216,92.68,6,87,12.55,0
52953,5.51,5,98,73.38,0
49522,56.81,8,81,42.6,0
135958,23.89,4,10,4.0,1
111249,10.27,4,82,25.69,0
7485,40.54,10,8,55.24,1
162527,6.98,10,26,0.18,0
147839,34.46,5,3,25.53,1
112701,7.98,6,59,12.3,0
159525,52.52,4,88,22.8,0
102638,13.14,2,3,18.61,1
12226,21.09,2,38,83.55,0
93405,44.43,3,2,6.82,1
22588,15.29,2,99,30.85,0
162781,31.25,1,17,5.35,0
37019,7.29,8,73,11.44,0
65133,62.23,5,36,74.08,0
114444,193.43,10,86,29.06,0
117603,540.35,1,95,7.59,0
158598,36.28,9,98,19.32,0
128585,72.84,8,88,1.02,0
43395,5.58,4,73,6.2,0
155103,148.82,8,2,25.34,1
125814,71.97,10,85,16.88,0
168773,20.41,7,34,12.69,0
112599,114.11,7,27,23.48,0
25939,25.68,1,37,10.17,0
151396,20.95,6,71,0.53,0
153939,53.27,4,22,11.63,0
203,11.43,10,68,46.48,0
147616,91.98,10,14,38.84,1
146971,11.52,10,98,10.52,0
29063,11.59,2,23,0.45,0
90880,13.33,10,44,20.23,0
3748,70.77,7,89,27.03,0
117269,17.87,9,65,6.97,0
80764,8.6,5,79,12.95,0
151956,18.07,8,96,96.21,0
156255,32.07,5,78,17.18,0
108036,10.17,7,61,8.65,0
150331,10.47,7,85,19.75,0
167031,273.5,9,55,3.97,1
116525,14.01,3,71,4.44,0
164529,23.97,1,100,51.79,0
85679,22.94,2,85,5.47,0
125829,21.73,6,50,7.44,0
128216,61.64,10,12,15.7,1
133175,85.47,10,79,45.99,0
65901,24.39,9,15,30.41,0
147175,9.62,3,17,0.9,0
98046,118.44,10,34,23.62,0
90012,30.1,2,35,14.03,0
78278,186.85,1,39,12.91,0
12391,3.51,2,78,23.52,0
102476,40.26,3,55,4.37,0
159973,225.56,7,59,79.79,0
120721,23.26,2,5,20.73,1
97537,26.43,5,30,9.1,0
81159,44.5,2,4,18.34,1
131040,18.94,7,15,4.88,0
169509,24.24,10,35,20.09,0
35503,23.62,8,74,0.57,0
75403,17.68,8,55,8.35,0
172330,113.17,8,66,27.53,0
164796,52.51,10,60,33.0,0
64286,42.55,9,24,5.83,0
74842,74.33,1,92,15.5,0
104927,25.42,1,22,15.04,0
14908,15.27,10,44,10.94,0
37228,18.13,2,32,5.19,0
23386,33.17,6,95,24.3,0
28302,11.48,1,83,5.82,0
60815,20.08,5,51,48.39,0
63344,19.76,5,85,15.04,0
166690,277.15,4,3,40.88,1
111603,2.07,5,70,6.87,0
61114,27.67,1,32,32.91,0
25525,185.99,6,2,2.41,1
79818,37.41,7,88,29.12,0
114589,70.35,8,59,9.79,0
145406,36.59,2,91,12.7,0
94715,16.99,7,73,3.65,0
6644,3.52,6,77,0.38,0
101154,40.67,9,14,21.94,1
164005,15.25,8,51,17.72,0
43469,14.87,4,11,19.48,1
164759,20.11,9,78,5.89,0
106609,189.59,1,80,5.47,0
148447,366.81,6,10,35.47,1
65206,41.15,8,84,28.65,0
96462,20.81,4,80,8.21,0
167679,10.2,2,58,20.31,0
83178,52.91,2,34,35.22,0
155065,196.94,10,80,43.93,0
86724,25.86,1,78,0.12,0
96393,3.07,5,53,33.58,0
127314,64.72,6,28,8.63,0
76312,88.71,4,18,25.34,0
75324,6.78,4,26,9.29,0
71196,39.51,5,7,18.64,1
70014,52.0,5,45,20.81,0
139282,30.78,9,98,10.38,0
141994,15.02,8,45,14.38,0
167361,91.46,9,71,25.92,0
33340,22.12,3,97,12.94,0
39850,7.5,3,35,0.28,0
113711,4.27,1,52,0.26,0
11094,116.85,10,21,21.65,0
87959,61.35,6,28,37.58,0
164490,36.16,4,96,30.77,0
5741,21.32,8,44,7.43,0
111585,19.51,2,80,12.74,0
122564,11.29,2,56,5.34,0
68798,21.51,7,10,90.47,1
116026,3.97,5,23,6.04,0
110130,15.86,1,48,10.77,0
22164,24.27,7,52,22.86,0
166667,60.94,7,15,41.75,0
30257,31.82,10,55,1.06,0
145283,73.33,6,43,7.16,0
95989,127.63,4,50,16.83,0
136304,95.41,8,6,19.26,1
52691,53.01,2,33,1.45,0
79768,33.51,2,62,21.82,0
156685,12.42,2,55,15.02,0
14026,69.4,3,39,35.16,0
30908,177.64,6,12,5.03,1
19610,46.62,1,100,4.34,0
63185,225.26,2,31,31.53,0
72567,7.2,10,74,24.34,0
36182,10.44,2,53,31.37,0
116136,77.88,1,34,30.46,0
131642,43.13,3,41,2.2,0
19288,123.2,10,10,6.53,1
78824,32.61,7,52,6.02,0
160949,13.9,1,75,54.54,0
84425,26.75,7,57,13.37,0
917,7.15,5,78,2.35,0
75602,10.71,9,3,6.84,1
64575,87.57,2,57,41.1,0
72518,79.26,1,33,37.56,0
39104,47.61,9,7,46.12,1
149134,5.92,8,4,9.84,1
16999,23.14,10,39,20.51,0
141013,9.73,6,48,6.52,0
61169,107.4,5,74,3.99,0
154542,18.47,8,79,0.44,0
129744,11.18,8,16,5.06,0
110684,34.12,5,38,18.55,0
59821,17.46,7,4,46.91,1
135601,146.02,1,4,2.86,1
12192,15.88,4,100,50.02,0
74102,8.17,2,27,8.47,0
114894,3.85,10,86,11.13,0
86795,32.11,3,86,9.08,0
165159,18.88,1,17,10.51,0
66677,7.93,2,98,6.0,0
135699,108.77,1,96,23.99,0
134327,64.54,8,70,28.39,0
136285,32.19,4,54,34.64,0
102412,129.58,3,97,8.35,0
19404,64.23,1,8,28.93,1
116545,14.54,2,53,20.3,0
156452,11.71,3,100,63.36,0
150245,75.04,3,5,11.06,1
23989,49.22,6,69,97.36,0
108106,39.24,10,47,26.97,0
24519,14.2,8,74,29.95,0
22439,60.82,6,40,0.52,0
118570,15.56,2,7,13.76,1
14995,29.9,2,12,15.03,1
23559,140.74,7,94,0.83,0
89049,17.1,1,25,7.48,0
136093,6.87,1,28,62.31,0
98000,11.56,7,43,11.11,0
152191,89.51,9,77,4.13,0
39350,42.72,5,47,14.4,0
25517,29.11,1,49,0.69,0
153322,19.9,5,86,14.51,0
89132,53.8,1,54,18.04,0
59546,14.17,10,18,8.85,0
105686,44.96,9,27,28.76,0
88151,15.94,4,72,2.92,0
3327,13.5,9,6,42.1,1
120318,17.51,2,75,62.22,0
160840,22.75,7,93,0.02,0
115945,31.54,2,69,36.99,0
46830,41.91,4,71,14.11,0
52446,0.83,6,22,12.38,0
146232,14.77,2,59,5.45,0
165070,22.39,2,47,11.86,0
158302,149.17,2,68,60.09,0
140148,11.25,3,32,4.73,0
69341,38.97,5,83,3.95,0
31085,147.68,9,97,5.54,0
55571,8.91,6,1,16.05,1
145787,49.11,9,54,53.27,0
128308,14.85,10,46,17.06,0
5750,19.99,5,41,5.58,0
113931,14.83,6,41,11.61,0
78768,15.93,10,8,9.9,1
35903,503.67,8,32,0.95,1
163165,77.05,3,30,14.29,0
91036,99.66,2,46,2.69,0
87954,54.16,3,92,36.93,0
165386,6.64,9,52,15.92,0
83014,49.15,6,96,37.24,0
166251,96.83,10,89,62.49,0
117305,14.11,4,98,57.36,0
156410,86.95,10,61,2.12,0
32101,66.98,3,97,57.94,0
2775,211.04,2,13,31.77,1
111497,21.81,4,89,30.07,0
45619,11.05,9,40,1.89,0
150611,23.07,4,61,3.96,0
57124,139.15,5,44,73.91,0
65149,5.32,8,62,4.8,0
26616,4.19,2,44,3.7,0
168171,36.21,3,48,9.0,0
61799,21.27,6,74,48.92,0
90221,33.37,7,59,12.93,0
114879,85.23,4,57,50.66,0
25479,19.06,1,95,8.14,0
99165,5.09,7,11,5.14,1
55863,255.82,9,25,13.67,1
82569,12.22,1,61,19.12,0
146480,11.48,1,46,9.94,0
16351,99.86,1,54,8.49,0
135203,22.54,10,34,4.92,0
44825,31.08,7,84,6.43,0
11349,53.67,9,7,22.36,1
44254,97.86,3,97,9.24,0
38225,23.73,8,62,1.66,0
12453,151.4,9,57,2.97,0
149886,3.91,3,99,9.32,0
149335,70.79,3,93,51.67,0
77694,14.3,1,76,9.53,0
15735,130.62,2,5,1.25,1
146902,38.17,7,76,10.83,0
47893,16.9,3,93,22.1,0
127006,64.25,7,35,18.01,0
45066,80.9,5,84,6.54,0
134445,62.92,10,37,23.3,0
141407,11.83,8,60,19.92,0
154813,20.41,5,65,3.78,0
10692,32.98,3,16,3.54,0
45541,31.78,9,30,15.85,0
165129,70.09,7,73,21.54,0
66983,4.42,5,42,65.36,0
150655,46.26,7,61,10.96,0
153837,24.78,10,74,28.96,0
154978,14.32,9,77,2.48,0
120747,15.76,5,48,44.07,0
85103,26.72,7,62,20.05,0
169302,0.9,9,84,19.83,0
150592,16.42,1,93,3.07,0
25566,13.79,4,64,0.81,0
73193,56.42,1,57,24.18,0
161206,14.8,8,68,2.49,0
141417,26.71,3,46,2.72,0
121015,154.82,2,28,4.15,0
172257,89.51,4,77,2.06,0
130956,81.64,3,3,19.64,1
70744,20.09,5,37,10.96,0
33455,57.0,8,48,6.19,0
159090,26.21,10,19,11.62,0
54219,27.22,8,92,37.18,0
45991,49.88,7,83,52.37,0
73616,18.23,8,17,13.37,0
87438,147.38,5,82,16.73,0
116841,28.22,10,82,5.95,0
140558,61.46,10,87,14.41,0
169934,141.97,6,40,27.58,0
58870,92.91,8,50,13.55,0
86694,8.09,1,73,7.19,0
43856,51.67,6,29,17.45,0
101407,77.53,6,51,58.62,0
31379,80.79,5,42,43.78,0
64729,10.88,4,29,29.33,0
159450,17.17,1,66,6.47,0
54353,89.53,10,17,5.53,0
14031,15.46,8,31,36.47,0
65982,24.54,6,92,4.0,0
36683,160.11,3,52,18.61,0
114091,31.57,3,39,11.56,0
117797,16.01,6,60,12.62,0
148690,13.77,7,94,12.12,0
6587,46.19,8,99,46.04,0
62790,8.73,5,51,1.82,0
31480,25.86,10,84,30.55,0
151599,46.21,6,16,36.04,0
23569,121.41,1,98,57.25,0
11151,64.56,6,14,12.05,1
44739,16.21,9,90,13.87,0
32954,107.6,10,84,65.04,0
109373,24.54,4,42,12.27,0
166375,9.62,10,51,14.01,0
34700,27.88,1,24,8.08,0
123728,139.51,9,82,0.64,0
66788,39.07,4,43,11.35,0
71045,33.53,2,73,21.29,0
168914,170.24,1,19,23.42,0
144972,7.91,3,84,0.13,0
127992,9.16,7,61,32.29,0
80059,6.58,10,94,13.56,0
1881,48.07,2,63,14.71,0
164109,39.11,9,26,65.27,0
132702,154.89,2,95,6.69,0
20789,42.24,5,35,28.68,0
126083,22.11,8,67,17.1,0
88059,33.17,10,56,24.13,0
46151,37.25,8,40,10.82,0
109388,6.22,3,29,6.55,0
3262,497.87,2,6,15.8,1
66981,55.69,9,52,9.4,0
120951,40.85,3,1,5.04,1
123099,61.26,8,52,36.56,0
81972,67.32,2,24,12.92,0
75485,28.77,3,34,37.59,0
54722,17.62,1,7,12.85,1
89499,60.31,6,75,16.27,0
161004,48.7,7,11,107.12,1
6901,14.73,4,36,60.53,0
117473,136.87,1,20,6.34,0
8597,44.4,3,63,40.6,0
129631,68.7,9,80,9.9,0
63909,133.21,5,63,1.48,0
72391,33.85,6,69,17.15,0
139335,45.47,4,88,75.49,0
63293,74.44,1,30,73.24,0
156877,16.04,5,30,2.7,0
11874,34.95,5,97,29.5,0
86402,37.55,5,84,32.47,0
14079,12.73,6,22,9.2,0
72779,336.18,2,61,21.49,0
95408,8.11,1,21,13.39,0
140090,9.04,2,37,5.17,0
120606,123.25,10,27,28.65,0
120062,67.58,6,35,6.1,0
12100,11.87,5,38,8.32,0
57021,60.78,5,60,4.21,0
150872,143.72,6,70,25.41,0
128126,32.13,10,32,12.28,0
92446,445.33,7,80,11.72,0
29437,5.91,9,92,18.56,0
151014,66.28,7,80,3.42,0
20862,106.33,2,27,45.69,0
11669,80.75,6,3,12.51,1
121219,26.99,9,49,9.13,0
15916,24.77,7,85,2.71,0
10878,51.63,2,30,3.68,0
2985,74.87,3,22,50.6,0
41235,60.49,8,19,12.2,0
18931,93.7,9,31,25.62,0
92876,11.95,4,20,1.68,0
336,26.37,9,19,20.63,0
42933,12.94,2,2,50.9,1
45536,22.51,5,40,7.13,0
69504,91.4,2,39,17.31,0
99214,36.89,1,91,56.34,0
113936,448.93,5,72,25.41,0
16279,40.18,2,54,1.29,0
103751,35.15,7,27,9.52,0
104433,36.83,8,79,1.79,0
71386,17.5,2,12,39.51,1
86124,31.25,7,78,19.44,0
105750,102.29,4,71,62.65,0
77485,37.11,1,17,0.4,0
74055,14.98,3,90,11.0,0
91911,13.13,1,84,2.2,0
98618,21.11,5,10,8.63,1
113892,35.65,8,19,3.53,0
71128,109.24,1,82,7.97,0
149180,8.67,9,30,34.21,0
52495,24.05,3,30,3.5,0
82806,38.26,5,25,12.84,0
93185,5.29,9,88,50.91,0
170591,14.39,5,74,134.17,0
49649,16.78,9,66,5.77,0
165596,14.94,10,96,54.84,0
164957,40.12,8,35,6.06,0
95402,28.2,7,51,10.67,0
30676,19.01,1,71,42.06,0
64093,50.8,4,71,30.85,0
79414,185.5,9,27,38.97,0
93095,170.59,10,10,32.21,1
72307,4.84,8,97,5.36,0
95432,58.97,4,43,16.36,0
31923,27.72,1,55,9.73,0
117449,38.67,10,71,12.31,0
47574,22.24,4,6,3.34,1
121757,37.25,3,6,7.59,1
53664,38.53,6,77,38.99,0
67384,18.56,5,48,45.57,0
31027,13.51,5,77,18.84,0
166536,21.14,2,2,13.79,1
34485,41.86,3,83,24.95,0
150528,60.28,6,51,18.77,0
35554,77.74,2,61,82.3,0
46922,20.2,4,19,4.22,0
13409,43.98,2,2,11.92,1
36639,86.7,9,51,50.08,0
19692,106.23,3,26,49.24,0
89037,31.22,10,70,13.68,0
18074,26.55,10,20,2.9,0
146621,40.09,6,23,33.74,0
29963,10.49,1,54,17.6,0
52265,27.29,10,15,29.67,0
16061,69.73,3,6,12.42,1
159882,62.93,8,92,4.56,0
113502,25.27,5,35,0.49,0
22800,41.17,8,75,16.38,0
116192,14.52,2,8,3.51,1
107228,66.92,7,57,4.14,0
28054,30.64,9,50,11.46,0
13233,25.13,7,49,11.67,0
156140,23.06,3,88,6.41,0
65727,31.1,7,21,2.83,0
90610,21.16,8,36,57.99,0
70453,63.95,1,71,2.82,0
104135,22.3,3,69,8.64,0
156904,162.87,5,58,7.27,0
108464,143.34,6,63,40.25,0
13682,13.58,3,93,10.55,0
154455,35.51,4,16,2.65,0
58160,17.28,5,6,0.21,1
23666,23.89,3,78,25.6,0
58817,245.29,4,52,25.07,0
91198,24.35,5,2,10.82,1
165714,47.48,2,89,2.7,0
41830,56.9,10,95,9.29,0
10234,12.17,9,77,17.83,0
57616,14.08,10,18,24.34,0
9221,9.91,8,81,1.63,0
142482,13.65,6,92,16.25,0
1051,1.92,10,76,6.46,0
110529,57.09,3,35,19.21,0
76918,258.32,2,86,20.89,0
78116,38.39,7,39,48.29,0
122226,8.03,8,1,10.57,1
44757,17.41,10,37,15.43,0
121008,20.93,1,21,6.25,0
131379,11.97,6,1,6.75,1
56889,78.27,7,4,0.94,1
35944,74.46,9,96,6.74,0
99555,10.43,3,58,1.32,0
38134,68.38,2,1,66.44,1
158395,152.45,5,13,19.58,1
25954,221.97,10,46,3.8,1
89959,581.27,1,47,2.48,0
4992,13.44,6,81,9.24,0
1961,557.92,9,76,7.35,1
12497,23.24,10,7,6.55,1
163623,18.31,9,51,12.63,0
13255,45.93,7,3,48.81,1
135639,18.5,7,50,16.79,0
48847,49.36,8,26,14.73,0
20389,8.85,10,31,32.85,0
123802,26.08,2,100,0.08,0
61576,119.77,6,62,4.4,0
43919,31.28,5,26,13.71,0
3358,38.15,5,67,24.44,0
88535,53.26,3,55,13.27,0
105982,106.77,3,28,3.58,0
5698,6.33,6,44,53.18,0
66809,59.41,10,81,7.97,0
93079,25.33,10,38,31.04,0
55805,39.12,7,30,44.4,0
162421,95.58,1,66,8.51,0
75033,10.03,3,8,37.33,1
98239,12.03,1,14,24.81,1
130407,4.78,10,99,46.93,0
44041,19.12,3,62,5.79,0
31954,125.27,5,75,53.55,0
8002,29.35,9,63,1.35,0
69783,8.67,3,79,31.57,0
107524,20.38,10,66,11.44,0
124857,7.48,10,96,3.92,0
19738,10.75,9,40,1.65,0
10703,48.85,1,13,9.87,1
113776,10.24,6,17,9.86,0
143464,100.75,9,15,5.23,0
44724,30.84,5,33,4.85,0
32299,36.07,10,16,10.2,0
15641,25.07,2,13,10.56,1
79534,71.73,5,86,11.68,0
6305,72.47,1,23,40.61,0
18782,46.3,9,36,18.9,0
78257,58.25,10,43,0.41,0
77963,26.79,10,50,14.64,0
121987,56.95,9,74,28.75,0
151638,23.62,6,81,1.16,0
124591,33.19,9,94,10.98,0
67766,25.16,3,13,12.0,1
6511,20.96,4,30,61.59,0
114816,16.62,6,57,12.91,0
157249,52.86,4,30,27.72,0
4765,122.81,1,71,7.22,0
151426,106.82,7,10,30.22,1
23929,9.43,5,99,7.79,0
159892,120.21,8,66,11.24,0
111576,24.09,9,94,13.06,0
160595,60.38,5,83,52.17,0
71088,13.38,8,39,1.1,0
77525,38.17,1,37,4.38,0
13780,45.32,1,3,24.47,1
6589,7.5,7,89,17.23,0
165884,60.84,6,34,5.79,0
93664,127.22,5,86,6.83,0
104188,27.81,5,38,9.16,0
93326,129.05,9,14,11.97,1
